product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Compatible-Smartphones-Tablets-Support/dp/B09BL367SW/ref=sr_1_199?keywords=samsung+smartphones&qid=1651396520&sr=8-199,https://m.media-amazon.com/images/I/31Iuu-NCVlL._AC_UL320_.jpg,Samsung Galaxy S Pen Pro Stylus| Compatible Galaxy Smartphones| Tablets and PCs That Support S Pen| Black,100.36,4.1 ,34
https://www.amazon.sg/Samsung-SmartTag-Bluetooth-Accessory-Attachment/dp/B08NRNSVRK/ref=sr_1_200?keywords=samsung+smartphones&qid=1651396520&sr=8-200,https://m.media-amazon.com/images/I/71Xnezvx4yL._AC_UL320_.jpg,Samsung Galaxy SmartTag+ Plus| 1 Pack| Bluetooth Smart Home Accessory| Attachment to Locate Lost Items| Pair with Phones Android 11 or Higher| Black,53.79,4.4 ,2'847
https://www.amazon.sg/SAMSUNG-Electronics-Compatible-Smartphones-EJ-P5450SBEGUS/dp/B098TT789T/ref=sr_1_193?keywords=samsung+smartphones&qid=1651396570&sr=8-193,https://m.media-amazon.com/images/I/41blDtDcSUL._AC_UL320_.jpg,SAMSUNG Electronics Galaxy S Pen Pro| Compatible Galaxy Smartphones| Tablets and PCs That Support S Pen| US Version| Black| (EJ-P5450SBEGUS),144.94,4.3 ,280
https://www.amazon.sg/SAMSUNG-microSDXC-Smartphones-MB-MD128KA-AM/dp/B09B1G89YQ/ref=sr_1_194?keywords=samsung+smartphones&qid=1651396570&sr=8-194,https://m.media-amazon.com/images/I/71IIgLLItpL._AC_UL320_.jpg,SAMSUNG PRO Plus + Adapter 128GB microSDXC Up to 160MB/s UHS-I| U3| A2| V30| Full HD & 4K UHD Memory Card for Android Smartphones| Tablets| Go Pro and DJI Drone (MB-MD128KA/AM),34.57,4.8 ,732
https://www.amazon.sg/Protective-Shockproof-Smartphone-Protector-EF-FF926LAEGUS/dp/B0977LHFTC/ref=sr_1_195?keywords=samsung+smartphones&qid=1651396570&sr=8-195,https://m.media-amazon.com/images/I/81XPKAYsCSL._AC_UL320_.jpg,Samsung Galaxy Z Fold 3 Flip Phone Case| Leather Protective Cover with Stand| Heavy Duty| Shockproof Smartphone Protector| US Version| Camel (EF-FF926LAEGUS),95.68,3.5 ,10
https://www.amazon.sg/Xenvo-Shutterbug-Bluetooth-Compatible-Smartphones/dp/B01K3G3A8O/ref=sr_1_196?keywords=samsung+smartphones&qid=1651396570&sr=8-196,https://m.media-amazon.com/images/I/71B4ZAbNNkL._AC_UL320_.jpg,Xenvo Shutterbug - Camera Shutter Remote Control - Bluetooth Wireless Selfie Button Clicker - Compatible with iPhone| iPad| Android| Samsung| and Google Pixel Cell Phones| Smartphones and Tablets,43.13,4.5 ,2'845
https://www.amazon.sg/Samsung-Electronics-Smartwatch-Detection-Bluetooth/dp/B096BKYQ9S/ref=sr_1_197?keywords=samsung+smartphones&qid=1651396570&sr=8-197,https://m.media-amazon.com/images/I/613i4YaIFwL._AC_UL320_.jpg,Samsung Electronics Galaxy Watch 4 Classic 42mm Smartwatch with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection Bluetooth US Version| Silver,465.43,4.5 ,1'873
https://www.amazon.sg/Electronics-Unlocked-Smartphone-Expandable-Infinite/dp/B09MZBTMQQ/ref=sr_1_198?keywords=samsung+smartphones&qid=1651396570&sr=8-198,https://m.media-amazon.com/images/I/61Dy9hZJ4ML._AC_UL320_.jpg,Samsung Electronics Galaxy A03s Cell Phone| Factory Unlocked Android Smartphone| 32GB| Long Lasting Battery| Expandable Storage| 3 Camera Lenses| Infinite Display| US Version| Black,226.76,4.5 ,6'519
https://www.amazon.sg/Samsung-Galaxy-Smartwatch-Bluetooth-Detection/dp/B09MV55RWD/ref=sr_1_199?keywords=samsung+smartphones&qid=1651396570&sr=8-199,https://m.media-amazon.com/images/I/61sRg4x4cgL._AC_UL320_.jpg,Samsung Galaxy Watch 4 44mm R875 Smartwatch GPS Bluetooth WiFi + LTE with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection - (Renewed),NA,NA,NA
https://www.amazon.sg/Samsung-Electronics-Smartwatch-Detection-Bluetooth/dp/B096BJLZZM/ref=sr_1_200?keywords=samsung+smartphones&qid=1651396570&sr=8-200,https://m.media-amazon.com/images/I/61aCopNtt7L._AC_UL320_.jpg,Samsung Electronics Galaxy Watch 4 40mm Smartwatch with ECG Monitor Tracker for Health Fitness Running Sleep Cycles GPS Fall Detection Bluetooth US Version| Black,276.64,4.6 ,5'362
