review_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Xiaomi-11T-DotDisplay-Smartphone-Meteorite/product-reviews/B09JX9HG77/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://images-na.ssl-images-amazon.com/images/I/51fzeT7NP7L.__AC_SX300_SY300_QL70_ML2_.jpg,Xiaomi 11T AMOLED DotDisplay Smartphone| 8GB RAM + 256GB ROM (Meteorite Gray),587.00,4.4 ,71 
