Image_Url, Item_Name, Item_Price, Average_Rating, Number_Of_Ratings
https://m.media-amazon.com/images/I/414sEhfAHxL._AC_UL320_.jpg,The Handbook of Geographic Information Science,S$78.92,2.4 ,2
https://m.media-amazon.com/images/I/51kkZsGzq3L._AC_UL320_.jpg,Data Science Foundations Tools and Techniques: Core Skills for Quantitative Analysis with R and Git,S$58.59,4.5 ,33
https://m.media-amazon.com/images/I/61+wpZeK2hL._AC_UL320_.jpg,Journal on Data Semantics XIII: 5530,S$112.97,,
https://m.media-amazon.com/images/I/61ohz+7XN5L._AC_UL320_.jpg,Vom Data Warehouse Zum Corporate Knowledge Center: Proceedings Der Data Warehousing 2002,S$143.49,,
https://m.media-amazon.com/images/I/61NtlS20jQL._AC_UL320_.jpg,Database and Expert Systems Applications: 22nd International Conference| DEXA 2011| Toulouse| France| August 29 - September 2| 2011| Proceedings| Part I: 6860,S$167.00,,
https://m.media-amazon.com/images/I/61xBMZWHZ6L._AC_UL320_.jpg,Information Reuse and Integration in Academia and Industry,S$201.34,,
https://m.media-amazon.com/images/I/41RL+btH7JL._AC_UL320_.jpg,Artificial Intelligence for Data Science in Theory and Practice: 1006,S$177.73,,
https://m.media-amazon.com/images/I/511tZaZMJtL._AC_UL320_.jpg,Bootstrap: Data Science Workbook (2020),S$21.19,,
https://m.media-amazon.com/images/I/61HDUEvyg3L._AC_UL320_.jpg,Data Engineering with Apache Spark| Delta Lake| and Lakehouse: Create scalable pipelines that ingest| curate| and aggregate complex data in a timely and secure way,S$61.58,4.0 ,12
https://m.media-amazon.com/images/I/71avcHVgflL._AC_UL320_.jpg,Big Data: A Revolution That Will Transform How We Live| Work| and Think,S$22.48,4.3 ,384
https://m.media-amazon.com/images/I/61I5RZ72vZL._AC_UL320_.jpg,The Chief Data Officer Management Handbook: Set Up and Run an Organization’s Data Supply Chain,S$70.57,4.6 ,11
https://m.media-amazon.com/images/I/612fuZH-YyS._AC_UL320_.jpg,Expert Data Modeling with Power BI: Get the best out of Power BI by building optimized data models for reporting and business needs,S$68.42,5.0 ,1
https://m.media-amazon.com/images/I/612mGlpEWZS._AC_UL320_.jpg,People Skills for Analytical Thinkers,S$68.42,,
https://m.media-amazon.com/images/I/51dB1lSojvL._AC_UL320_.jpg,The Model Thinker: What You Need to Know to Make Data Work for You,S$34.95,4.5 ,259
https://m.media-amazon.com/images/I/7160tbLp2PL._AC_UL320_.jpg,Data Science for Beginners: 4 Books in 1: Python Programming| Data Analysis| Machine Learning. A Complete Overview to Master The Art of Data Science From Scratch Using Python for Business,S$57.85,4.5 ,2
https://m.media-amazon.com/images/I/91CB1tXICjL._AC_UL320_.jpg,Deep Learning for Coders with fastai and PyTorch: AI Applications Without a PhD,S$67.54,4.8 ,275
https://m.media-amazon.com/images/I/51DQ9Bs-h-L._AC_UL320_.jpg,The Hundred-Page Machine Learning Book,S$61.95,4.6 ,746
https://m.media-amazon.com/images/I/71kS-8yOLeL._AC_UL320_.jpg,Data-Driven Science and Engineering: Machine Learning| Dynamical Systems| and Control,S$83.47,4.7 ,132
https://m.media-amazon.com/images/I/6104bmqeL0L._AC_UL320_.jpg,Football Hackers: The Science and Art of a Data Revolution,S$22.34,4.7 ,264
https://m.media-amazon.com/images/I/61DtECFB0kL._AC_UL320_.jpg,Data Science: Techniques and Intelligent Applications,S$230.55,,
https://m.media-amazon.com/images/I/51aIvwxtFkL._AC_UL320_.jpg,Data Science Lover Journal: 100 Pages | Graph Paper Grid Interior | Colleague Lover Sayings Scientist Data Student Job Science Expert Hobby,S$20.65,,
https://m.media-amazon.com/images/I/51fclylZ4aL._AC_UL320_.jpg,Data Science Lover Journal: 100 Pages | Graph Paper Grid Interior | Science Student Colleague Scientist Data Hobby Expert Job Lover Sayings,S$20.65,,
https://m.media-amazon.com/images/I/51aIvwxtFkL._AC_UL320_.jpg,Data Science Lover Journal: 100 Pages | Dot Grid Interior | Sayings Colleague Scientist Hobby Expert Lover Student Science Data Job,S$20.65,,
https://m.media-amazon.com/images/I/51aIvwxtFkL._AC_UL320_.jpg,Data Science Lover Journal: 100 Pages | Lined Interior | Lover Science Hobby Colleague Expert Student Data Sayings Scientist Job,S$20.65,,
https://m.media-amazon.com/images/I/51bEfHem8FL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Lined Interior | Expert Science Scientist Job Data Student Lover Colleague Hobby Sayings,S$20.65,,
https://m.media-amazon.com/images/I/51uDRH1KabL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Lined Interior | Colleague Data Lover Science Expert Hobby Sayings Job Student Scientist,S$20.67,,
https://m.media-amazon.com/images/I/51uDRH1KabL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Dot Grid Interior | Sayings Scientist Data Student Colleague Job Science Lover Expert Hobby,S$20.65,,
https://m.media-amazon.com/images/I/61+W62Yn4eL._AC_UL320_.jpg,Data Science Teacher Notebook: 100 Pages | Dot Grid Interior | Colleague Job Science Hobby Lover Scientist Data Student Expert Sayings,S$20.65,,
https://m.media-amazon.com/images/I/61+W62Yn4eL._AC_UL320_.jpg,Data Science Teacher Notebook: 100 Pages | Lined Interior | Lover Expert Data Science Job Colleague Scientist Student Sayings Hobby,S$20.65,,
https://m.media-amazon.com/images/I/61OwEqa-oqL._AC_UL320_.jpg,Data Science Teacher Notebook: 100 Pages | Lined Interior | Student Colleague Data Expert Lover Science Scientist Hobby Job Sayings,S$20.65,,
https://m.media-amazon.com/images/I/51uDRH1KabL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Graph Paper Grid Interior | Science Hobby Colleague Job Scientist Lover Data Expert Student Sayings,S$20.67,,
https://m.media-amazon.com/images/I/51bEfHem8FL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Dot Grid Interior | Expert Scientist Data Science Hobby Colleague Lover Student Job Sayings,S$20.65,,
https://m.media-amazon.com/images/I/51ScsFj+jgL._AC_UL320_.jpg,Data Science Notebook: 100 Pages | Graph Paper Grid Interior | Job Lover Data Scientist Student Colleague Sayings Expert Hobby Science,S$20.67,,
https://m.media-amazon.com/images/I/51fclylZ4aL._AC_UL320_.jpg,Data Science Lover Journal: 100 Pages | Dot Grid Interior | Science Expert Hobby Scientist Colleague Job Lover Data Sayings Student,S$20.65,,
https://m.media-amazon.com/images/I/61OwEqa-oqL._AC_UL320_.jpg,Data Science Teacher Notebook: 100 Pages | Graph Paper Grid Interior | Sayings Colleague Data Expert Science Job Scientist Hobby Student Lover,S$20.65,,
https://m.media-amazon.com/images/I/61+W62Yn4eL._AC_UL320_.jpg,Data Science Teacher Notebook: 100 Pages | Graph Paper Grid Interior | Data Scientist Colleague Hobby Student Science Lover Sayings Job Expert,S$20.65,,
https://m.media-amazon.com/images/I/51bEfHem8FL._AC_UL320_.jpg,Data Science Team Journal: 100 Pages | Graph Paper Grid Interior | Expert Data Hobby Colleague Sayings Lover Student Scientist Science Job,S$20.65,,
https://m.media-amazon.com/images/I/71y25pmyV3L._AC_UL320_.jpg,Streaming Systems: The What| Where| When| and How of Large-Scale Data Processing,S$74.80,4.2 ,56
https://m.media-amazon.com/images/I/71iz4Wu+rhL._AC_UL320_.jpg,Classic Computer Science Problems in Python: Easy to Advanced Programming Challenges to Sharpen Your Coding Skills and Improve Your Algorithmic Thinking,S$41.36,4.3 ,88
https://m.media-amazon.com/images/I/41XrLG7gd0L._AC_UL320_.jpg,OCaml Scientific Computing: Functional Programming in Data Science and Artificial Intelligence,S$85.05,,
https://m.media-amazon.com/images/I/71HNF5BMTCL._AC_UL320_.jpg,The Art of Statistics: Learning from Data,S$22.26,4.6 ,1'425
https://m.media-amazon.com/images/I/91EUhvTGCLL._AC_UL320_.jpg,Data Governance: The Definitive Guide: People| Processes| and Tools to Operationalize Data Trustworthiness,S$70.94,3.9 ,15
https://m.media-amazon.com/images/I/71cLnzwRH0L._AC_UL320_.jpg,Problem Solving with Algorithms and Data Structures Using Python,S$52.28,4.7 ,92
https://m.media-amazon.com/images/I/71w0r+tfWBL._AC_UL320_.jpg,Data Visualization: A Practical Introduction,S$50.84,4.7 ,134
https://m.media-amazon.com/images/I/71ipp7X4EdL._AC_UL320_.jpg,DAX Cookbook: Over 120 recipes to enhance your business with analytics| reporting| and business intelligence,S$61.99,4.0 ,20
https://m.media-amazon.com/images/I/61+IGe8MpKL._AC_UL320_.jpg,Its A Beautiful Day To Change Behavior: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/51rBTO4RW-L._AC_UL320_.jpg,Talk Data To Me: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$45.95,,
https://m.media-amazon.com/images/I/71Ad238J9FL._AC_UL320_.jpg,Invisible Women: Data Bias in a World Designed for Men,S$26.50,4.7 ,4'606
https://m.media-amazon.com/images/I/61PAqDM7qHL._AC_UL320_.jpg,Storytelling with Data: Let's Practice!,S$42.54,4.7 ,357
https://m.media-amazon.com/images/I/61U5QZ-rabL._AC_UL320_.jpg,Data Science Handbook: A Gentle Introduction To Data Science And Its Algorithms,S$20.65,,
https://m.media-amazon.com/images/I/61u7cKy4LwL._AC_UL320_.jpg,Data Science Handbook: Basic concepts| Easy-to-understand Knowledge For Beginners,S$20.65,,
https://m.media-amazon.com/images/I/61o3iC2SSzL._AC_UL320_.jpg,Data Science Lined Notebook: Data Science Lined Notebook Data Science Journal Data Scientist Girl Data Science Gifts For Women Funny Machine Learning,S$16.52,,
https://m.media-amazon.com/images/I/61XfWO37+GL._AC_UL320_.jpg,Trustworthy Online Controlled Experiments: A Practical Guide to A/B Testing,S$47.89,4.7 ,142
https://m.media-amazon.com/images/I/51YxkXyzhqL._AC_UL320_.jpg,Learning Deep Learning: Theory and Practice of Neural Networks| Computer Vision| Natural Language Processing| and Transformers Using TensorFlow,S$78.55,4.5 ,22
https://m.media-amazon.com/images/I/61C+JUWeopS._AC_UL320_.jpg,Data Mining Techniques: For Marketing| Sales| and Customer Relationship Management,S$50.96,4.4 ,61
https://m.media-amazon.com/images/I/614TBReIdnL._AC_UL320_.jpg,Learning Tableau 2020: Create effective data visualizations| build interactive visual analytics| and transform your organization| 4th Edition,S$93.05,4.5 ,89
https://m.media-amazon.com/images/I/51tV4C4ZzxL._AC_UL320_.jpg,The Future Is Data: Data Science Notebook,S$16.52,,
https://m.media-amazon.com/images/I/61nMWEeb6BL._AC_UL320_.jpg,Python for Finance Cookbook: Over 50 recipes for applying modern Python libraries to financial data analysis,S$65.46,4.1 ,11
https://m.media-amazon.com/images/I/714TTNtDNAL._AC_UL320_.jpg,Data Visualization with Python and JavaScript: Scrape| Clean| Explore & Transform Your Data,S$58.88,4.0 ,34
https://m.media-amazon.com/images/I/61VuNv3d0hL._AC_UL320_.jpg,R in Action: Data Analysis and Graphics with R,S$52.19,4.5 ,185
https://m.media-amazon.com/images/I/71YnTOiWacL._AC_UL320_.jpg,JavaScript for Data Science,S$74.42,,
https://m.media-amazon.com/images/I/81AisWiC-3L._AC_UL320_.jpg,The Practitioner's Guide to Graph Data: Applying Graph Thinking and Graph Technologies to Solve Complex Problems,S$57.47,4.7 ,35
https://m.media-amazon.com/images/I/81HcVBP+N9L._AC_UL320_.jpg,I Am a Book. I Am a Portal to the Universe.,S$30.24,4.6 ,42
https://m.media-amazon.com/images/I/91YSDJYdLUL._AC_UL320_.jpg,Fundamentals of Data Visualization: A Primer on Making Informative and Compelling Figures,S$62.49,4.6 ,107
https://m.media-amazon.com/images/I/61k-oJSYQuL._AC_UL320_.jpg,Data Science Programs A Complete Guide - 2021 Edition,S$123.96,,
https://m.media-amazon.com/images/I/51FvhFarwhL._AC_UL320_.jpg,Data Analysis Using SQL and Excel,S$56.09,4.4 ,66
https://m.media-amazon.com/images/I/81jpSFdEDxL._AC_UL320_.jpg,Marketing Analytics: A Practical Guide to Improving Consumer Insights Using Data Techniques,S$50.95,4.5 ,27
https://m.media-amazon.com/images/I/81hMPmG8sAL._AC_UL320_.jpg,Effective Data Visualization: The Right Chart for the Right Data,S$69.57,4.6 ,89
https://m.media-amazon.com/images/I/81it2w-xYXL._AC_UL320_.jpg,Cloud Native Data-Center Networking: Architecture| Protocols| and Tools,S$66.81,4.2 ,22
https://m.media-amazon.com/images/I/61dgxSBscqL._AC_UL320_.jpg,IoT and Analytics for Agriculture: 63,S$65.09,,
https://m.media-amazon.com/images/I/61Lvnv9+CML._AC_UL320_.jpg,An Introduction to Statistical Learning: with Applications in R,S$45.71,4.7 ,1'305
https://m.media-amazon.com/images/I/71w+M6wG+qL._AC_UL320_.jpg,There Are Two Types of People in the World Those Who Can Extrapolate from Incomplete Data: Computer Data Science Gift For Scientist Dot Grid Notebook (120 Page),S$14.45,,
https://m.media-amazon.com/images/I/61PYw2YYiGL._AC_UL320_.jpg,Mastering Microsoft Power BI: Expert techniques for effective data analytics and business intelligence,S$64.31,4.1 ,98
https://m.media-amazon.com/images/I/7116NaRPJSL._AC_UL320_.jpg,The Harvard Business Review Good Charts Collection: Tips| Tools| and Exercises for Creating Powerful Data Visualizations,S$69.60,4.5 ,27
https://m.media-amazon.com/images/I/61wdW+FmceL._AC_UL320_.jpg,Blockchain Data Analytics For Dummies,S$33.37,4.6 ,5
https://m.media-amazon.com/images/I/71wxreQ3YEL._AC_UL320_.jpg,Kafka - The Definitive Guide: Real-time data and stream processing at scale,S$75.26,4.5 ,172
https://m.media-amazon.com/images/I/71j-+SjQl3L._AC_UL320_.jpg,R Cookbook: Proven Recipes for Data Analysis| Statistics| and Graphics,S$79.48,4.5 ,78
https://m.media-amazon.com/images/I/61v-ON3TdbL._AC_UL320_.jpg,Advanced Statistics in Research: Reading| Understanding| and Writing Up Data Analysis Results,S$105.00,4.7 ,69
https://m.media-amazon.com/images/I/519esJ1TueL._AC_UL320_.jpg,The Data Driven Leader: A Powerful Approach to Delivering Measurable Business Impact Through People Analytics,S$31.61,4.0 ,26
https://m.media-amazon.com/images/I/717jZxOaX0L._AC_UL320_.jpg,AI at War: How Big Data Artificial Intelligence and Machine Learning Are Changing Naval Warfare,S$68.05,5.0 ,3
https://m.media-amazon.com/images/I/61CucXqLEyL._AC_UL320_.jpg,Machine Learning for Time-Series with Python: Forecast| predict| and detect anomalies with state-of-the-art machine learning methods,S$68.42,3.8 ,8
https://m.media-amazon.com/images/I/61CucXqLEyL._AC_UL320_.jpg,Machine Learning for Time-Series with Python: Forecast| predict| and detect anomalies with state-of-the-art machine learning methods,S$68.42,3.8 ,8
https://m.media-amazon.com/images/I/61Hm8Ws83iL._AC_UL320_.jpg,This Is My Data Notebook: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$16.41,,
https://m.media-amazon.com/images/I/61wY5oEsCgL._AC_UL320_.jpg,Money Cant Make Me Happy But Data Can: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61cng3AqAUL._AC_UL320_.jpg,Living That Data Life: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61yuAsFFX1L._AC_UL320_.jpg,Life Is Better When Data Works: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$16.53,,
https://m.media-amazon.com/images/I/51K15qwwi7L._AC_UL320_.jpg,Its A Data Thing You Wouldnt Understand: Dot Grid Page Notebook Gift For Computer Data Science Related People.,S$14.46,,
https://m.media-amazon.com/images/I/71C3nIED5ZL._AC_UL320_.jpg,I'm the Data Whisperer: Computer Data Science Gift For Scientist Notebook (120 Page Dot Grid),S$14.38,,
https://m.media-amazon.com/images/I/81U-KP560AL._AC_UL320_.jpg,Collect| Combine| and Transform Data Using Power Query in Excel and Power BI,S$50.40,4.6 ,227
https://m.media-amazon.com/images/I/61Q5PS5C7YL._AC_UL320_.jpg,Data Science A Complete Guide - 2021 Edition,S$137.74,,
https://m.media-amazon.com/images/I/617H0SEPrNL._AC_UL320_.jpg,Data Science Teams A Complete Guide - 2021 Edition,S$137.74,,
https://m.media-amazon.com/images/I/41zEobew7fL._AC_UL320_.jpg,data science Notebook: Coding Developer Notebook Gift For Those Who Love Programming (6 x 9),S$14.45,,
https://m.media-amazon.com/images/I/61j745z84aL._AC_UL320_.jpg,Data Science Developer Certification Exam Preparation Notebook| examination study writing notebook| Office writing notebook| 140 pages| 8.5” x 11”| Glossy cover,S$25.00,,
https://m.media-amazon.com/images/I/71ICGxHBnqL._AC_UL320_.jpg,Probabilistic Deep Learning: With Python| Keras and Tensorflow Probability,S$61.18,4.1 ,6
https://m.media-amazon.com/images/I/715C0Xk-qEL._AC_UL320_.jpg,The DATA Set Collection #2: A Case of the Clones; Invasion of the Insects; Out of Remote Control; Down the Brain Drain,S$31.28,4.9 ,21
https://m.media-amazon.com/images/I/61HzZ62mZuS._AC_UL320_.jpg,Statistical Methods for Materials Science: The Data Science of Microstructure Characterization,S$75.71,,
https://m.media-amazon.com/images/I/41KizQ-z5-L._AC_UL320_.jpg,Data Party Workbook: A motivational notebook to celebrate your data ideas!,S$22.98,5.0 ,1
https://m.media-amazon.com/images/I/6169YJtzj1L._AC_UL320_.jpg,The Data Science Handbook,S$73.90,4.1 ,43
https://m.media-amazon.com/images/I/716wWzvbhGL._AC_UL320_.jpg,Data It Will Not Betray You: Computer Data Science Gift For Scientist 120 Page Blank Line Journal Notebook,S$14.45,,
https://m.media-amazon.com/images/I/61yDxuC-3XL._AC_UL320_.jpg,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,S$26.36,4.7 ,11'868
https://m.media-amazon.com/images/I/71+jR5bn3QS._AC_UL320_.jpg,Covid By Numbers: Making Sense of the Pandemic with Data,S$20.73,4.6 ,20
https://m.media-amazon.com/images/I/81RwFj-UQqL._AC_UL320_.jpg,Everybody Lies: Big Data| New Data| and What the Internet Can Tell Us About Who We Really Are,S$24.56,4.5 ,888
https://m.media-amazon.com/images/I/61T3GCJfygL._AC_UL320_.jpg,SQL QuickStart Guide: The Simplified Beginner's Guide to Managing| Analyzing| and Manipulating Data With SQL,S$41.13,4.6 ,589
https://m.media-amazon.com/images/I/31YDJYuLMCL._AC_UL320_.jpg,There Are Two Types Of People In The World Those Who Can Extrapolate From Incomplete Data: Computer Data Science Gift For Scientist,S$14.45,,
https://m.media-amazon.com/images/I/41gnZyP93DL._AC_UL320_.jpg,The Emerging Technology of Big Data: Its Impact as a Tool for ICT Development,S$187.51,,
https://m.media-amazon.com/images/I/616twTznaOL._AC_UL320_.jpg,Principles of Data Integration,S$94.71,4.1 ,4
https://m.media-amazon.com/images/I/710aLBwkr7L._AC_UL320_.jpg,Introduction to Machine Learning with Python: A Guide for Data Scientists,S$49.90,4.5 ,367
https://m.media-amazon.com/images/I/316n31zMcZL._AC_UL320_.jpg,Data Queen Notebook: Lined Journal for Data Scientists or Data Science Students,S$12.39,,
https://m.media-amazon.com/images/I/31MtEkJmWSL._AC_UL320_.jpg,Data Queen Notebook: Lined Journal for Data Scientists or Data Science Students,S$8.46,,
https://m.media-amazon.com/images/I/21vOAoKSJ1L._AC_UL320_.jpg,Data Queen Notebook: Lined Journal for Data Scientists or Data Science Students,S$14.45,,
https://m.media-amazon.com/images/I/41zT-V2fh2L._AC_UL320_.jpg,Data Scientist Journal: 100 Pages | Dot Grid Interior | Lover Data Scientist Science Expert Colleague Hobby Sayings Student Job,S$20.65,,
https://m.media-amazon.com/images/I/41zT-V2fh2L._AC_UL320_.jpg,Data Scientist Journal: 100 Pages | Lined Interior | Sayings Expert Student Hobby Job Scientist Colleague Science Lover Data,S$20.65,,
https://m.media-amazon.com/images/I/41zT-V2fh2L._AC_UL320_.jpg,Data Scientist Journal: 100 Pages | Graph Paper Grid Interior | Sayings Student Colleague Data Scientist Science Lover Job Hobby Expert,S$20.65,,
https://m.media-amazon.com/images/I/61zNHX3tyJL._AC_UL320_.jpg,Data Science NoteBook: Lined Journal 120 pages For Data Science And Analytics Students : Lined Journal 120 pages For Data Science| Analytics| And Machine Learning Engineer,S$14.45,,
https://m.media-amazon.com/images/I/61JqnlxLEoL._AC_UL320_.jpg,Yes- I Really Do Need All These Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61t-NzTMvUL._AC_UL320_.jpg,What I Need Today Is Lots Lots Of Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61LspJD9QjL._AC_UL320_.jpg,What Can I Say I Like Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/51Zx-tapEhL._AC_UL320_.jpg,Wait I See Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/618k86xdWpL._AC_UL320_.jpg,There Are Two Types Of People Those Who Can Extrapolate From Incomplete Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61wgCKLczyL._AC_UL320_.jpg,Peace Love Lots Lots Of Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61rVLTU0OZL._AC_UL320_.jpg,Peace Love Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.53,,
https://m.media-amazon.com/images/I/51RLrumiszL._AC_UL320_.jpg,Life Would Be Boring Without Data: Blank Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61pL9P1x0YL._AC_UL320_.jpg,Its Always Time To Think About Data: Blanked Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/61ZMuTBiyHL._AC_UL320_.jpg,Introverted But WillingTo Discuss Data: Blanked Lined Journal Gift For Computer Data Science Related People.,S$16.52,,
https://m.media-amazon.com/images/I/51SYm2SZkGL._AC_UL320_.jpg,Id Rather Be With My Data: Blanked Lined Journal Gift For Computer Data Science Related People.,S$26.99,,
https://m.media-amazon.com/images/I/616FZQFlOnL._AC_UL320_.jpg,Excuse Me While I Think About Data: Blanked Lined Journal Gift For Computer Data Science Related People.,S$26.99,,
https://m.media-amazon.com/images/I/81OMBGBzvHL._AC_UL320_.jpg,Calling Bullshit: The Art of Skepticism in a Data-Driven World,S$22.64,4.6 ,399
https://m.media-amazon.com/images/I/610gBgNMJAL._AC_UL320_.jpg,Learning Elastic Stack 7.0: Distributed search| analytics| and visualization using Elasticsearch| Logstash| Beats| and Kibana| 2nd Edition,S$72.53,4.0 ,19
https://m.media-amazon.com/images/I/414UUoNwUaL._AC_UL320_.jpg,DAX Patterns: Second Edition,S$61.44,4.8 ,125
https://m.media-amazon.com/images/I/414UUoNwUaL._AC_UL320_.jpg,DAX Patterns: Second Edition,S$61.44,4.8 ,125
https://m.media-amazon.com/images/I/41UfC6StZUL._AC_UL320_.jpg,Quantitative Social Science: An Introduction,S$65.81,4.5 ,60
https://m.media-amazon.com/images/I/61SNpbqfrYL._AC_UL320_.jpg,Artificial Intelligence in Finance: A Python-Based Guide,S$62.27,4.2 ,22
https://m.media-amazon.com/images/I/61Zje7+s7vL._AC_UL320_.jpg,Data Heals The Soul: Blanked Lined Journal Gift For Computer Data Science Related People.,S$26.81,,
https://m.media-amazon.com/images/I/71OVxSmtj3L._AC_UL320_.jpg,Python Data Science: The Most Complete Guide for Beginners to Master Data Science with Python Step By Step: 3,S$20.28,,
https://m.media-amazon.com/images/I/61eG-ZN2qhL._AC_UL320_.jpg,Data Engineering with Python: Work with massive datasets to design data models and automate data pipelines using Python,S$58.30,4.0 ,36
https://m.media-amazon.com/images/I/61LJmpiYaSL._AC_UL320_.jpg,Gray Hat Hacking: The Ethical Hacker's Handbook| Fifth Edition,S$65.84,4.7 ,112
https://m.media-amazon.com/images/I/51EjXeytMdL._AC_UL320_.jpg,Cryptography and Coding: 14th IMA International Conference| IMACC 2013| Oxford| UK| December 17-19| 2013| Proceedings: 8308,S$89.54,,
https://m.media-amazon.com/images/I/61sP5RvJ3lL._AC_UL320_.jpg,How the World Computes: Turing Centenary Conference and 8th Conference on Computability in Europe| CiE 2012| Cambridge| UK| June 18-23| 2012| Proceedings: 7318,S$125.46,,
https://m.media-amazon.com/images/I/61CdJDvP+FL._AC_UL320_.jpg,Evolutionary Computation in Combinatorial Optimization: 11th European Conference| EvoCOP 2011| Torino| Italy| April 27-29| 2011| Proceedings: 6622,S$110.10,,
https://m.media-amazon.com/images/I/61eu6KxIDOL._AC_UL320_.jpg,Digital Forensics and Cyber Crime: First International ICST Conference| ICDF2C 2009| Albany| Ny| USA| September 30 - October 2| 2009| Revised Selected Papers: 31,S$104.94,,
https://m.media-amazon.com/images/I/61qqkijLheL._AC_UL320_.jpg,Correspondence Analysis and Data Coding with Java and R,S$102.34,,
https://m.media-amazon.com/images/I/41CY9pEN7uL._AC_UL320_.jpg,Pandas for Everyone: Python Data Analysis,S$46.54,4.3 ,170
https://m.media-amazon.com/images/I/61pUWRd45YL._AC_UL320_.jpg,Data Mining Using SAS Enterprise Miner,S$13.47,1.0 ,1
https://m.media-amazon.com/images/I/61uTKYgqJ9L._AC_UL320_.jpg,Neurocomputation in Remote Sensing Data Analysis: Proceedings of Concerted Action COMPARES (Connectionist Methods for Pre-Processing and Analysis of Remote Sensing Data),S$109.47,,
https://m.media-amazon.com/images/I/61flV+TDbKL._AC_UL320_.jpg,Cyber Security and Privacy: Trust in the Digital World and Cyber Security and Privacy EU Forum 2013| Brussels| Belgium| April 2013| Revised Selected Papers: 182,S$103.40,,
https://m.media-amazon.com/images/I/61NTIN7rC8L._AC_UL320_.jpg,Lehrbuch In-Memory Data Management: Grundlagen Der In-Memory-Technologie,S$68.87,4.5 ,2
https://m.media-amazon.com/images/I/61xY04mG9CL._AC_UL320_.jpg,Microsoft SQL Server 2012 Master Data Services 2/E,S$51.54,4.8 ,5
