product_url, image_url, item_name, item_price, average_rating (Max Score is 5), number_of_ratings 
https://www.amazon.sg/Samsung-Smartphone-SM-A536EZWGXSP-128GB-White/dp/B09VPD2FP4/ref=sr_1_18?keywords=samsung+smartphones&qid=1650971789&sr=8-18,https://m.media-amazon.com/images/I/81ikLskZfJL._AC_UL320_.jpg,Samsung A53 5G Smartphone SM-A536EZWGXSP| 8GB RAM| 128GB| White,519.00,3.7 ,3
https://www.amazon.sg/SAMSUNG-SM-G991BZVGXSP-Smartphone-Android-Phantom/dp/B08T19PKFB/ref=sr_1_19?keywords=samsung+smartphones&qid=1650971789&sr=8-19,https://m.media-amazon.com/images/I/81RVkgNJ8SL._AC_UL320_.jpg,SAMSUNG SM-G991BZVGXSP Galaxy S21 5G Smartphone| 6.2" AMOLED| 8GB RAM| 256GB ROM| Android 10 OS| Phantom Violet,899.00,4.0 ,1
https://www.amazon.sg/SAMSUNG-SM-G991BZIGXSP-Smartphone-Android-Phantom/dp/B08T1T435K/ref=sr_1_20?keywords=samsung+smartphones&qid=1650971789&sr=8-20,https://m.media-amazon.com/images/I/81p+WR4Wg7L._AC_UL320_.jpg,SAMSUNG SM-G991BZIGXSP Galaxy S21 5G Smartphone| 6.2" AMOLED| 8GB RAM| 256GB ROM| Android 10 OS| Phantom Pink,899.00,3.0 ,2
https://www.amazon.sg/SAMSUNG-SM-G998BZKGXSP-Smartphone-Android-Phantom/dp/B08T1TDFVX/ref=sr_1_25?keywords=samsung+smartphones&qid=1650971789&sr=8-25,https://m.media-amazon.com/images/I/811KA14ReNL._AC_UL320_.jpg,SAMSUNG SM-G998BZKGXSP Galaxy S21 Ultra 5G Smartphone| 6.8" AMOLED| 12GB RAM| 256GB ROM| Android 10 OS| Phantom Black,2'094.00,4.3 ,91
https://www.amazon.sg/SAMSUNG-EP-TA800NBEGGB-Travel-Adapter-Black/dp/B08R1JKKM5/ref=sr_1_26?keywords=samsung+smartphones&qid=1650971789&sr=8-26,https://m.media-amazon.com/images/I/61XlDaL0ccL._AC_UL320_.jpg,SAMSUNG EP-TA800NBEGGB 25W PD Travel Adapter| Black,23.90,4.5 ,1'420
https://www.amazon.sg/Samsung-Smartphone-SM-S908E-DS-Burgundy/dp/B09RSPLPW6/ref=sr_1_27?keywords=samsung+smartphones&qid=1650971789&sr=8-27,https://m.media-amazon.com/images/I/812DDJ278nL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 512GB ROM| Burgundy,1'820.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSG54PP/ref=sr_1_28?keywords=samsung+smartphones&qid=1650971789&sr=8-28,https://m.media-amazon.com/images/I/811ST1YopeL._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 256GB ROM| Green,1'568.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSQ24LQ/ref=sr_1_29?keywords=samsung+smartphones&qid=1650971789&sr=8-29,https://m.media-amazon.com/images/I/818EWKOQmaL._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 256GB ROM| Black,1'568.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S908E-DS/dp/B09RSV52W3/ref=sr_1_30?keywords=samsung+smartphones&qid=1650971789&sr=8-30,https://m.media-amazon.com/images/I/81Q3UEJouWL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 256GB ROM| Green,1'509.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S901E-DS/dp/B09RSJ951W/ref=sr_1_31?keywords=samsung+smartphones&qid=1650971789&sr=8-31,https://m.media-amazon.com/images/I/71Ig9GDPl1L._AC_UL320_.jpg,Samsung Galaxy S22 5G Smartphone SM-S901E/DS| 8GB RAM| 256GB ROM| Green,1'078.00,4.4 ,21
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S906E-DS/dp/B09RSG8DBS/ref=sr_1_32?keywords=samsung+smartphones&qid=1650971789&sr=8-32,https://m.media-amazon.com/images/I/81bUJP03tOL._AC_UL320_.jpg,Samsung Galaxy S22+ 5G Smartphone SM-S906E/DS| 8GB RAM| 256GB ROM| White,1'568.00,4.4 ,21
https://www.amazon.sg/Samsung-Electronics-Protective-Shockproof-EF-PF926TBEGUS/dp/B0977L7J7Y/ref=sr_1_33?keywords=samsung+smartphones&qid=1650971789&sr=8-33,https://m.media-amazon.com/images/I/51e9IojU7UL._AC_UL320_.jpg,Samsung Electronics Galaxy Z Fold 3 Phone Case| Silicone Protective Cover| Heavy Duty| Shockproof Smartphone Protector| US Version| Black|EF-PF926TBEGUS,59.47,4.2 ,395
https://www.amazon.sg/Samsung-Galaxy-Smartphone-SM-S908E-DS/dp/B09RSML66T/ref=sr_1_34?keywords=samsung+smartphones&qid=1650971789&sr=8-34,https://m.media-amazon.com/images/I/81qPZCuRYJL._AC_UL320_.jpg,Samsung Galaxy S22 Ultra 5G Smartphone SM-S908E/DS| 12GB RAM| 512GB ROM| White,1'822.00,4.4 ,21
