Image_Url, Item_Name, Item_Price, Average_Rating, Number_Review
https://m.media-amazon.com/images/I/3138RsbiD2L._AC_UL320_.jpg,Xiaomi 11T Pro AMOLED DotDisplay Smartphone| 12GB RAM + 256GB ROM (Moonlight White),S$729.00,,
https://m.media-amazon.com/images/I/41bgm4NzQcL._AC_UL320_.jpg,Xiaomi Redmi Note 10 Pro Dual Sim Smartphone (8GB RAM+128GB ROM - Onyx Gray),S$500.68,4.2 ,38
https://m.media-amazon.com/images/I/51fzeT7NP7L._AC_UL320_.jpg,Xiaomi 11T AMOLED DotDisplay Smartphone| 8GB RAM + 256GB ROM (Meteorite Gray),S$586.00,4.3 ,35
https://m.media-amazon.com/images/I/411ohBiYoWL._AC_UL320_.jpg,Xiaomi Mi 11 Lite 5G Dual Sim Smartphone (8GB RAM+128GB ROM - Citrus Yellow),S$439.00,,
https://m.media-amazon.com/images/I/51FQ+WUjDZL._AC_UL320_.jpg,Xiaomi 11T AMOLED DotDisplay Smartphone| 8GB RAM + 256GB ROM (Celestial Blue),S$589.00,4.3 ,12
https://m.media-amazon.com/images/I/71K5mOrvM3L._AC_UL320_.jpg,Xiaomi Redmi Note 9 Pro 64GB + 6GB RAM| 6.67" FHD+ DotDisplay| 64MP AI Quad Camera| Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone - International Version (Glacier White),S$354.09,4.6 ,2'611
https://m.media-amazon.com/images/I/41CG8yhDCHL._AC_UL320_.jpg,Xiaomi Redmi 9C Smartphone 128GB + 4GB 6.53"HD + Dot Drop Display 5000mAh| Face Recognition AI| 13 MP| Triple Camera (NOT for Verizon Boost Cricket) + (w/Fast Car Charger Bundle) (Aurora Green),S$275.76,4.7 ,12
https://m.media-amazon.com/images/I/81gWT8Fkm9L._AC_UL320_.jpg,Xiaomi Redmi 9C Smartphone| 2 GB + 32 GB| 6.53" HD+ Dot Drop Display 5000mAh (typ)| 13 MP| con AI Face Unlock| Tripla Fotocamera| Arancione (Sunrise Orange),S$226.65,4.3 ,138
https://m.media-amazon.com/images/I/51yV4yBkxbL._AC_UL320_.jpg,Xiaomi Redmi HXM-7A-16-BLU-EU 7A Dual SIM Smartphone| 2 GHz Qualcomm Snapdragon 439 Octa-core| 2 GB| 16 GB ROM| 5.45"| Android 9.0 (Pie)| Matte Blue,S$140.15,4.6 ,575
https://m.media-amazon.com/images/I/61jMMn8e5QL._AC_UL320_.jpg,PULUZ Professional 45m/147ft Diving Surfing Swimming Snorkeling Photo Video Waterproof Protective Case Underwater Housing for Galaxy| Huawei| Xiaomi and All Android OTG Smartphones with Type-C Port,S$99.89,3.5 ,9
https://m.media-amazon.com/images/I/517dPpax21L._AC_UL320_.jpg,Xiaomi Redmi Note 10 Pro 64GB Dual SIM| GSM Unlocked| (CDMA Verizon/Sprint Not Supported) Smartphone International Version No Warranty (Glacier Blue),S$434.14,3.6 ,5
https://m.media-amazon.com/images/I/618fodZWH8L._AC_UL320_.jpg,Xiaomi Redmi 9C Smartphone| 3 GB + 64 GB| 6.53 "HD + Dot Drop Display 5000mAh (typ)| con Sblocco Faccial AI| 13 MP| Tripla Fotocamera| Grigio (Midnight Grey),S$250.00,4.5 ,150
https://m.media-amazon.com/images/I/41zusfs8N4S._AC_UL320_.jpg,ICYSTOR Mini Flexible Sponge Octopus Tripod for iPhone Xiaomi Huawei Mobile Phone Smartphone Tripod for Gopro 8 7 5 Camera,S$250.00,,
https://m.media-amazon.com/images/I/418QpVHX+3S._AC_UL320_.jpg,ICYSTOR Mini Flexible Sponge Octopus Tripod For IPhone Xiaomi Huawei Mobile Phone Smartphone Tripod For Gopro 9 8 7 Camera,S$250.00,,
https://m.media-amazon.com/images/I/6144X5d3vfL._AC_UL320_.jpg,ICYSTOR Flexible Sponge Octopus Tripod Mobile Phone Holder for iPhone Xiaomi Huawei Smartphone Tripod for Gopro 9 8 7 Camera,S$250.00,,
https://m.media-amazon.com/images/I/41Ou0PhuAQS._AC_UL320_.jpg,ICYSTOR Universal Mini Tripod Stand 1/4'' For Smartphone Action Camera Holder Monopod For iPhone/Samsumg/Xiaomi for Gopro 6 /DJI,S$250.00,,
https://m.media-amazon.com/images/I/315pPK1sxfS._AC_UL320_.jpg,ICYSTOR Hot Sale 3.5mm In-Ear Wired Earphone Headsets With Built-in Microphone For Xiaomi Huawei Earphones For Smartphones,S$250.00,,
https://m.media-amazon.com/images/I/61hl3kdip4L._AC_UL320_.jpg,ICYSTOR My Hero Academia action figure phone sticker holder for iphone huawei honor xiaomi oppo vivo smart phone stand holder,S$250.00,,
https://m.media-amazon.com/images/I/51BFg97lM2L._AC_UL320_.jpg,ICYSTOR 1PC 5W Qi Wireless Charger Charging Pad For S8 S9 IPhone 11 X Xs MAX XR 8 Plus Huawei Xiaomi Smartphone Smatch Watch,S$250.00,,
https://m.media-amazon.com/images/I/6144X5d3vfL._AC_UL320_.jpg,ICYSTOR Mini Flexible Sponge Octopus Tripod for iPhone Xiaomi Huawei Phone Holder for All Smartphone,S$250.00,,
https://m.media-amazon.com/images/I/61RXuFBH0GL._AC_UL320_.jpg,ICYSTOR Mini Flexible Sponge Octopus Tripod For iPhone Xiaomi Huawei Smartphone Tripod With Clip Holder Remote Shutter for Gopro Phone,S$250.00,,
https://m.media-amazon.com/images/I/512qtkdWoJL._AC_UL320_.jpg,ICYSTOR Official SMOOTH X Selfie Stick Gimbal Palo Phone for Smartphones Xiaomi Redmi Huawei iPhone Handheld Stabilizer,S$250.00,,
https://m.media-amazon.com/images/I/71K77bMxGoL._AC_UL320_.jpg,Action Mount - 3 pc Universal Conversion Adapter Set for Sony Cam| Xiaomi| or GoPro. Has Camera Screw (1/4"-20)| Easily Connect Action Camera to GoPro Style Accessories. (3pcs Screw Adapters),S$30.56,4.1 ,33
https://m.media-amazon.com/images/I/51BnJOJeqHL._AC_UL320_.jpg,Xiaomi Redmi Note 10 | 128GB 4GB RAM | GSM LTE Factory Unlocked Smartphone | International Model (Pebble White),S$755.00,4.5 ,172
https://m.media-amazon.com/images/I/41foWiVWqqL._AC_UL320_.jpg,Xiaomi Mi 11 Lite 5G Dual Sim Smartphone (8GB RAM+128GB ROM - Truffle Black),S$549.00,,
